year,city,brand,flavour,sales_quant,price,sales_value
2021,LONDON,E,LEMON,1957,3,5871
2020,LEEDS,B,BERRY,1457,3.1,4516.7
2021,SHEFFIELD,F,APPLE,1662,2.9,4819.8
2022,LEICESTER,A,GRAPE,1008,3,3024
2020,LEEDS,B,ORANGE,1598,3,4794
2022,MANCHESTER,C,APPLE,1695,2.9,4915.5
2021,LONDON,D,GRAPE,1704,3.2,5452.8
2021,LEEDS,F,LEMON,1850,2.9,5365
2020,NEWCASTLE,A,ORANGE,1224,3,3672
2020,NOTTINGHAM,A,APPLE,1545,3.1,4789.5
2021,LIVERPOOL,C,STRAWBERRY,1947,3.1,6035.7
2021,NEWCASTLE,F,APPLE,1482,3,4446
2020,LEICESTER,B,BERRY,1235,3,3705
2021,NOTTINGHAM,C,GRAPE,1312,3.1,4067.2
2021,LIVERPOOL,A,APPLE,1300,3.2,4160
2021,MANCHESTER,E,BERRY,1256,3,3768
2022,LIVERPOOL,F,LEMON,1652,3,4956
2020,LEEDS,D,BERRY,1280,2.9,3712
2022,SHEFFIELD,F,ORANGE,1045,3.1,3239.5
2020,LEICESTER,B,APPLE,1805,3.2,5776
2022,LONDON,D,ORANGE,1388,2.9,4025.2
2021,LEICESTER,C,BERRY,1253,2.9,3633.7
2022,LIVERPOOL,F,ORANGE,1788,3.2,5721.6
2020,LIVERPOOL,C,BERRY,1798,2.9,5214.2
2020,LEEDS,B,BERRY,1134,3,3402
2022,LONDON,B,LEMON,1524,3,4572
2020,NEWCASTLE,E,STRAWBERRY,1136,3,3408
2020,NEWCASTLE,F,LEMON,1732,2.9,5022.8
2021,NOTTINGHAM,B,GRAPE,1409,3.1,4367.9
2022,NEWCASTLE,C,GRAPE,1540,3.2,4928
2021,BIRMINGHAM,A,LEMON,1033,3.2,3305.6
2020,LONDON,B,BERRY,1383,3.1,4287.3
2022,SHEFFIELD,D,ORANGE,1935,3.2,6192
2020,LONDON,C,GRAPE,1185,3.1,3673.5
2022,LEICESTER,A,GRAPE,1547,2.9,4486.3
2020,NEWCASTLE,D,GRAPE,1216,2.9,3526.4
2022,LEEDS,E,BERRY,1514,3,4542
2020,LIVERPOOL,C,BERRY,1656,2.9,4802.4
2022,LEICESTER,F,LEMON,1635,2.9,4741.5
2022,NOTTINGHAM,C,ORANGE,1187,3.1,3679.7
2022,LEEDS,A,ORANGE,1792,2.9,5196.8
2020,LEEDS,C,GRAPE,1406,3.1,4358.6
2022,NOTTINGHAM,E,APPLE,1547,2.9,4486.3
2020,LIVERPOOL,F,STRAWBERRY,1787,3.1,5539.7
2020,LONDON,B,BERRY,1661,3.1,5149.1
2022,BIRMINGHAM,D,APPLE,1135,3.2,3632
2020,SHEFFIELD,B,APPLE,1499,3.2,4796.8
2021,LEICESTER,F,STRAWBERRY,1573,3.2,5033.6
2020,MANCHESTER,E,STRAWBERRY,1708,2.9,4953.2
2022,LEICESTER,E,GRAPE,1233,3,3699
2021,BIRMINGHAM,E,ORANGE,1001,3,3003
2021,NEWCASTLE,E,LEMON,1271,3,3813
2021,MANCHESTER,B,GRAPE,1172,3,3516
2022,BIRMINGHAM,C,GRAPE,1707,3.2,5462.4
2022,LONDON,E,APPLE,1254,3.1,3887.4
2021,MANCHESTER,D,STRAWBERRY,1291,2.9,3743.9
2022,SHEFFIELD,D,STRAWBERRY,1986,3,5958
2020,NEWCASTLE,F,APPLE,1847,3.2,5910.4
2021,LONDON,C,BERRY,1657,3,4971
2020,NOTTINGHAM,C,ORANGE,1541,2.9,4468.9
2022,LEEDS,E,LEMON,1223,2.9,3546.7
2022,LIVERPOOL,D,STRAWBERRY,1982,2.9,5747.8
2021,LEEDS,D,ORANGE,1504,3.2,4812.8
2021,LEEDS,F,STRAWBERRY,1027,3.2,3286.4
2022,MANCHESTER,C,ORANGE,1619,2.9,4695.1
2022,SHEFFIELD,D,LEMON,1214,2.9,3520.6
2021,BIRMINGHAM,D,BERRY,1721,3,5163
2021,LIVERPOOL,B,STRAWBERRY,1831,3,5493
2022,NEWCASTLE,E,ORANGE,1570,3.2,5024
2020,BIRMINGHAM,A,APPLE,1375,3.2,4400
2020,LEICESTER,C,BERRY,1693,2.9,4909.7
2021,LONDON,B,STRAWBERRY,1468,3.1,4550.8
2022,SHEFFIELD,A,BERRY,1090,3,3270
2020,NEWCASTLE,F,ORANGE,1026,2.9,2975.4
2020,MANCHESTER,E,BERRY,1002,3.2,3206.4
2022,NEWCASTLE,B,LEMON,1453,3.2,4649.6
2020,NOTTINGHAM,F,GRAPE,1932,2.9,5602.8
2020,LONDON,D,APPLE,1013,3.1,3140.3
2021,LONDON,A,STRAWBERRY,1567,2.9,4544.3
2020,NEWCASTLE,E,STRAWBERRY,1776,3.2,5683.2
2022,SHEFFIELD,C,ORANGE,1637,2.9,4747.3
2021,LONDON,E,BERRY,1755,3.7,6493.5
2021,MANCHESTER,B,BERRY,1310,3.1,4061
2020,LONDON,D,BERRY,1781,3.1,5521.1
2022,LEICESTER,E,ORANGE,1313,3,3939
2022,MANCHESTER,B,GRAPE,1515,3.1,4696.5
2022,NEWCASTLE,E,BERRY,1688,2.9,4895.2
2021,SHEFFIELD,B,BERRY,1349,3.2,4316.8
2020,NOTTINGHAM,A,BERRY,1424,2.9,4129.6
2020,LIVERPOOL,F,BERRY,1069,2.9,3100.1
2022,BIRMINGHAM,C,LEMON,1275,3.1,3952.5
2022,NOTTINGHAM,B,GRAPE,1614,2.9,4680.6
2022,SHEFFIELD,B,GRAPE,1439,3,4317
2021,LEICESTER,B,BERRY,1365,2.9,3958.5
2020,SHEFFIELD,A,STRAWBERRY,1842,3.2,5894.4
2022,LEEDS,D,LEMON,1602,3.2,5126.4
2020,NOTTINGHAM,B,BERRY,1453,2.9,4213.7
2021,BIRMINGHAM,F,BERRY,1831,2.9,5309.9
2022,NEWCASTLE,F,GRAPE,1212,3.2,3878.4
2020,LEEDS,F,ORANGE,1179,3.1,3654.9
2022,LIVERPOOL,D,GRAPE,1705,3.1,5285.5
2021,LEICESTER,E,GRAPE,1355,3.2,4336
2022,LEEDS,C,ORANGE,1791,3.1,5552.1
2020,NEWCASTLE,F,BERRY,1077,2.9,3123.3
2021,LONDON,B,ORANGE,1209,3.1,3747.9
2021,NOTTINGHAM,E,STRAWBERRY,1184,3,3552
2022,LEEDS,A,STRAWBERRY,1311,3.1,4064.1
2021,LONDON,C,ORANGE,1845,3.1,5719.5
2021,LONDON,D,LEMON,1774,3,5322
2020,NEWCASTLE,E,BERRY,1539,3,4617
2022,LONDON,D,ORANGE,1526,3.1,4730.6
2021,LIVERPOOL,A,LEMON,1911,3,5733
2021,LONDON,A,BERRY,1784,3.1,5530.4
2022,MANCHESTER,B,GRAPE,1316,2.9,3816.4
2020,LONDON,D,ORANGE,1188,3.2,3801.6
2020,LIVERPOOL,E,LEMON,1349,3.2,4316.8
2022,SHEFFIELD,E,STRAWBERRY,1331,3,3993
2021,BIRMINGHAM,C,BERRY,1584,3.2,5068.8
2020,NOTTINGHAM,C,LEMON,1742,2.9,5051.8
2021,BIRMINGHAM,B,GRAPE,1700,3,5100
2022,LIVERPOOL,E,STRAWBERRY,1903,3.1,5899.3
2020,SHEFFIELD,B,BERRY,1066,3.2,3411.2
2021,NOTTINGHAM,A,ORANGE,1710,3.1,5301
2022,BIRMINGHAM,C,STRAWBERRY,1707,3,5121
2021,NEWCASTLE,F,LEMON,1712,2.9,4964.8
2020,LEICESTER,B,ORANGE,1174,3.1,3639.4
2022,NEWCASTLE,B,ORANGE,1395,3.1,4324.5
2022,LIVERPOOL,C,STRAWBERRY,1504,3,4512
2022,MANCHESTER,E,LEMON,1881,3,5643
2020,SHEFFIELD,C,BERRY,1916,2.9,5556.4
2020,MANCHESTER,D,APPLE,1782,3.1,5524.2
2020,LEICESTER,E,ORANGE,1824,2.9,5289.6
2021,LONDON,D,BERRY,1758,2.9,5098.2
2022,NEWCASTLE,D,APPLE,1955,3.2,6256
2022,MANCHESTER,B,ORANGE,1151,3,3453
2021,SHEFFIELD,D,APPLE,1235,3.2,3952
2022,BIRMINGHAM,F,BERRY,1298,3.1,4023.8
2021,BIRMINGHAM,B,ORANGE,1307,3.2,4182.4
2021,LEICESTER,B,ORANGE,1478,3.1,4581.8
2021,LEEDS,D,BERRY,1637,3.1,5074.7
2022,NOTTINGHAM,D,BERRY,1084,3,3252
2021,LIVERPOOL,E,APPLE,1472,3.2,4710.4
2021,SHEFFIELD,B,BERRY,1620,2.9,4698
2020,BIRMINGHAM,A,GRAPE,1414,2.9,4100.6
2020,LEEDS,C,BERRY,1486,3.1,4606.6
2021,LONDON,D,GRAPE,1080,3.1,3348
2022,LEEDS,D,LEMON,1925,3,5775
2020,NOTTINGHAM,D,STRAWBERRY,1051,3.2,3363.2
2021,LONDON,F,LEMON,1887,3,5661
2021,NOTTINGHAM,B,STRAWBERRY,1221,3,3663
2020,NEWCASTLE,E,APPLE,1198,3.2,3833.6
2021,LIVERPOOL,B,STRAWBERRY,1221,2.9,3540.9
2021,NEWCASTLE,E,ORANGE,1567,3.2,5014.4
2020,NEWCASTLE,D,GRAPE,1302,2.9,3775.8
2020,LEICESTER,E,APPLE,1414,3.1,4383.4
2020,LIVERPOOL,B,APPLE,1536,3.2,4915.2
2021,LIVERPOOL,E,APPLE,1868,3.1,5790.8
2021,NEWCASTLE,A,LEMON,1701,3.2,5443.2
2021,LIVERPOOL,C,LEMON,1007,2.9,2920.3
2020,MANCHESTER,F,APPLE,1993,3.2,6377.6
2021,NOTTINGHAM,C,GRAPE,1560,2.9,4524
2020,LEEDS,B,STRAWBERRY,1482,3.2,4742.4
2021,NOTTINGHAM,C,LEMON,1247,3.1,3865.7
2020,LEEDS,C,BERRY,1255,3.1,3890.5
2022,LONDON,C,ORANGE,1249,3.2,3996.8
2022,BIRMINGHAM,B,STRAWBERRY,1222,2.9,3543.8
2020,LEICESTER,E,BERRY,1352,3.2,4326.4
2020,SHEFFIELD,E,LEMON,1393,3.2,4457.6
2022,NOTTINGHAM,A,GRAPE,1434,3.1,4445.4
2020,MANCHESTER,F,LEMON,1287,3,3861
2022,MANCHESTER,E,LEMON,1741,3.1,5397.1
2022,LONDON,B,LEMON,1863,3.1,5775.3
2022,MANCHESTER,A,LEMON,1469,2.9,4260.1
2021,BIRMINGHAM,B,STRAWBERRY,1952,2.9,5660.8
2020,LEICESTER,C,LEMON,1190,3.1,3689
2021,MANCHESTER,F,LEMON,1801,3.1,5583.1
2022,LONDON,E,LEMON,1913,2.9,5547.7
2021,MANCHESTER,E,STRAWBERRY,1312,3.2,4198.4
2020,MANCHESTER,F,LEMON,1379,3.2,4412.8
2021,NEWCASTLE,B,GRAPE,1709,2.9,4956.1
2022,LIVERPOOL,C,STRAWBERRY,1301,2.9,3772.9
2020,NEWCASTLE,B,LEMON,1761,2.9,5106.9
2021,NOTTINGHAM,A,LEMON,1909,3,5727
2021,LONDON,B,LEMON,1334,3.1,4135.4
2021,LONDON,E,APPLE,1625,3.2,5200
2021,LEEDS,E,GRAPE,1132,3.2,3622.4
2022,LIVERPOOL,C,ORANGE,1952,3.1,6051.2
2022,NOTTINGHAM,E,BERRY,1820,3,5460
2022,LEICESTER,A,ORANGE,1052,3.2,3366.4
2021,NEWCASTLE,E,GRAPE,1526,3.1,4730.6
2021,NEWCASTLE,F,APPLE,1049,3,3147
2021,LEICESTER,F,APPLE,1899,3.2,6076.8
2021,BIRMINGHAM,F,GRAPE,1480,3.2,4736
2022,NEWCASTLE,E,GRAPE,1723,2.9,4996.7
2022,LEEDS,D,BERRY,1163,3,3489
2022,NEWCASTLE,E,STRAWBERRY,1588,3.2,5081.6
2020,NOTTINGHAM,F,ORANGE,1083,3.2,3465.6
2020,NEWCASTLE,F,LEMON,1389,2.9,4028.1
2022,LONDON,C,STRAWBERRY,1445,3.2,4624
2020,NEWCASTLE,A,ORANGE,1752,3,5256
2021,BIRMINGHAM,C,GRAPE,1731,3,5193
2020,BIRMINGHAM,F,ORANGE,1714,3,5142
2020,LEEDS,A,BERRY,1900,2.9,5510
2020,BIRMINGHAM,E,LEMON,1631,3.1,5056.1
2020,NOTTINGHAM,F,BERRY,1185,3,3555
2021,BIRMINGHAM,B,GRAPE,1673,3.2,5353.6
2022,SHEFFIELD,C,ORANGE,1237,3,3711
2022,LEICESTER,B,GRAPE,1760,3.1,5456
2020,BIRMINGHAM,B,LEMON,1186,3.1,3676.6
2022,LEEDS,A,GRAPE,1558,3,4674
2022,LONDON,E,LEMON,1129,2.9,3274.1
2022,LONDON,B,APPLE,1829,3,5487
2022,LIVERPOOL,B,GRAPE,1423,3,4269
2022,LONDON,E,BERRY,1527,2.9,4428.3
2022,LONDON,E,LEMON,1458,3,4374
2020,LEICESTER,D,ORANGE,1405,2.9,4074.5
2021,NOTTINGHAM,E,APPLE,1864,3.2,5964.8
2021,SHEFFIELD,F,BERRY,1659,3.1,5142.9
2021,NOTTINGHAM,B,ORANGE,1663,2.9,4822.7
2020,MANCHESTER,F,ORANGE,1211,3,3633
2020,LEICESTER,D,STRAWBERRY,1701,2.9,4932.9
2020,LEEDS,F,LEMON,1802,3.1,5586.2
2020,MANCHESTER,E,BERRY,1305,3.1,4045.5
2022,SHEFFIELD,A,BERRY,1288,3.1,3992.8
2020,SHEFFIELD,B,BERRY,1567,3.1,4857.7
2022,BIRMINGHAM,B,BERRY,1993,3.2,6377.6
2021,LONDON,C,LEMON,1145,2.9,3320.5
2021,SHEFFIELD,D,BERRY,1914,3,5742
2021,NEWCASTLE,B,BERRY,1651,3.2,5283.2
2021,LIVERPOOL,F,STRAWBERRY,1914,3,5742
2021,SHEFFIELD,B,GRAPE,1699,3,5097
2022,NEWCASTLE,D,LEMON,1058,3,3174
2021,SHEFFIELD,A,LEMON,1807,3,5421
2021,NOTTINGHAM,D,BERRY,1786,3,5358
2022,NOTTINGHAM,C,STRAWBERRY,1975,3.1,6122.5
2020,MANCHESTER,E,ORANGE,1447,3.2,4630.4
2020,SHEFFIELD,B,LEMON,1773,3,5319
2021,LEEDS,A,BERRY,1043,3,3129
2022,BIRMINGHAM,A,APPLE,1245,3,3735
2020,NEWCASTLE,D,APPLE,1866,2.9,5411.4
2021,NEWCASTLE,E,LEMON,1807,2.9,5240.3
2022,LIVERPOOL,C,APPLE,1580,3.2,5056
2022,NEWCASTLE,F,LEMON,1413,2.9,4097.7
2021,LEICESTER,B,STRAWBERRY,1423,3,4269
2022,NOTTINGHAM,F,BERRY,1617,3.1,5012.7
2021,LEEDS,C,STRAWBERRY,1885,2.9,5466.5
2022,LONDON,F,GRAPE,1170,2.9,3393
2020,LEEDS,A,BERRY,1045,3.1,3239.5
2020,NOTTINGHAM,A,APPLE,1236,2.9,3584.4
2021,BIRMINGHAM,A,BERRY,1235,3,3705
2020,MANCHESTER,F,ORANGE,1436,3.1,4451.6
2020,NOTTINGHAM,A,ORANGE,1502,3,4506
2021,SHEFFIELD,D,LEMON,1167,3,3501
2022,LONDON,D,GRAPE,1622,3.1,5028.2
2022,BIRMINGHAM,B,STRAWBERRY,1475,3.2,4720
2022,LIVERPOOL,C,LEMON,1313,3.1,4070.3
2020,LIVERPOOL,F,APPLE,1940,3.1,6014
2021,LEEDS,C,APPLE,1187,2.9,3442.3
2022,NEWCASTLE,F,APPLE,1237,3,3711
2020,LONDON,D,STRAWBERRY,1774,3.2,5676.8
2022,LONDON,E,ORANGE,1743,3.1,5403.3
2021,LIVERPOOL,C,GRAPE,1808,2.9,5243.2
2022,BIRMINGHAM,F,STRAWBERRY,1732,2.9,5022.8
2021,LEEDS,A,BERRY,1277,3.1,3958.7
2021,BIRMINGHAM,D,ORANGE,1810,3.1,5611
2020,NEWCASTLE,A,LEMON,1138,2.9,3300.2
2021,LONDON,B,GRAPE,1876,3.2,6003.2
2021,LONDON,D,BERRY,1637,2.9,4747.3
2020,LONDON,F,ORANGE,1189,2.9,3448.1
2020,LIVERPOOL,C,LEMON,1921,2.9,5570.9
2022,BIRMINGHAM,D,BERRY,1263,2.9,3662.7
2022,BIRMINGHAM,E,APPLE,1836,3.1,5691.6
2022,NOTTINGHAM,C,LEMON,1345,3.1,4169.5
2020,MANCHESTER,F,APPLE,1584,2.9,4593.6
2021,MANCHESTER,C,STRAWBERRY,1633,3.1,5062.3
2020,NOTTINGHAM,A,BERRY,1845,3.1,5719.5
2021,LIVERPOOL,D,LEMON,1591,3.2,5091.2
2022,BIRMINGHAM,F,LEMON,1789,3.1,5545.9
2020,MANCHESTER,C,LEMON,1861,2.9,5396.9
2020,LEEDS,F,GRAPE,1553,2.9,4503.7
2020,SHEFFIELD,B,ORANGE,1869,2.9,5420.1
2021,LEICESTER,F,LEMON,1355,3,4065
2022,MANCHESTER,C,GRAPE,1591,2.9,4613.9
2021,NOTTINGHAM,B,BERRY,1940,2.9,5626
2022,NEWCASTLE,F,LEMON,1968,3,5904
2022,SHEFFIELD,E,STRAWBERRY,1138,2.9,3300.2
2021,NEWCASTLE,E,LEMON,1890,2.9,5481
2020,BIRMINGHAM,F,LEMON,1581,2.9,4584.9
2021,LEEDS,A,APPLE,1315,3,3945
2021,LEICESTER,A,GRAPE,1524,3,4572
2020,LONDON,C,BERRY,1549,3.1,4801.9
2021,LEEDS,F,STRAWBERRY,1791,3.2,5731.2
2021,MANCHESTER,E,LEMON,1851,3.2,5923.2
2021,LEICESTER,B,BERRY,1581,3.2,5059.2
2020,BIRMINGHAM,B,BERRY,1812,3,5436
2022,NEWCASTLE,F,GRAPE,1968,3.2,6297.6
2022,NEWCASTLE,C,BERRY,1609,2.9,4666.1
2020,LIVERPOOL,E,APPLE,1125,3.1,3487.5
2020,LIVERPOOL,D,GRAPE,1404,2.9,4071.6
2022,BIRMINGHAM,D,STRAWBERRY,1296,3,3888
2020,LONDON,E,STRAWBERRY,1343,3.2,4297.6
2021,NEWCASTLE,B,LEMON,1161,2.9,3366.9
2022,LEEDS,B,APPLE,1987,2.9,5762.3
2020,LONDON,F,ORANGE,1255,2.9,3639.5
2020,NEWCASTLE,C,LEMON,1898,3.2,6073.6
2022,SHEFFIELD,B,BERRY,1683,3.2,5385.6
2022,NEWCASTLE,B,GRAPE,1746,3.1,5412.6
2021,LIVERPOOL,E,LEMON,1825,3.2,5840
2020,NEWCASTLE,D,STRAWBERRY,1351,2.9,3917.9
2020,NOTTINGHAM,D,APPLE,1077,3.2,3446.4
2020,LONDON,B,APPLE,1477,2.9,4283.3
2022,LEEDS,A,ORANGE,1893,3.1,5868.3
2022,LEEDS,B,APPLE,1782,3.1,5524.2
2021,NOTTINGHAM,F,LEMON,1917,2.9,5559.3
2021,LONDON,C,GRAPE,1942,3.1,6020.2
2021,SHEFFIELD,C,BERRY,1797,3,5391
2022,SHEFFIELD,C,ORANGE,1689,2.9,4898.1
2022,LEICESTER,A,GRAPE,1288,3.1,3992.8
2022,SHEFFIELD,D,LEMON,1725,3.1,5347.5
2020,MANCHESTER,F,STRAWBERRY,1546,2.9,4483.4
2021,SHEFFIELD,C,GRAPE,1146,3,3438
2020,NEWCASTLE,A,APPLE,1962,3,5886
2022,LIVERPOOL,F,LEMON,1925,3,5775
2021,MANCHESTER,E,BERRY,1932,2.9,5602.8
2022,LEEDS,D,BERRY,1203,3.2,3849.6
2022,LONDON,F,APPLE,1254,2.9,3636.6
2020,LEEDS,D,APPLE,1689,3.1,5235.9
2022,SHEFFIELD,A,LEMON,1005,3,3015
2021,MANCHESTER,C,APPLE,1071,2.9,3105.9
2020,LEICESTER,C,GRAPE,1135,2.9,3291.5
2022,LEEDS,E,ORANGE,1171,3,3513
2022,SHEFFIELD,E,LEMON,1041,3.1,3227.1
2020,MANCHESTER,C,BERRY,1324,3.1,4104.4
2021,LONDON,F,ORANGE,1409,3.2,4508.8
2020,LEEDS,E,APPLE,1151,3,3453
2020,LONDON,F,BERRY,1569,3,4707
2021,NOTTINGHAM,E,GRAPE,1417,2.9,4109.3
2021,NEWCASTLE,A,APPLE,1143,2.9,3314.7
2020,LIVERPOOL,B,BERRY,1888,3.2,6041.6
2022,LIVERPOOL,E,ORANGE,1578,3,4734
2022,LIVERPOOL,D,STRAWBERRY,1956,2.9,5672.4
2022,NEWCASTLE,E,ORANGE,1299,3.1,4026.9
2022,LONDON,B,BERRY,1321,3,3963
2022,NEWCASTLE,D,GRAPE,1115,3,3345
2022,LONDON,A,GRAPE,1573,3.2,5033.6
2022,SHEFFIELD,F,ORANGE,1776,3.1,5505.6
2022,LEICESTER,F,BERRY,1047,3,3141
2020,LONDON,D,STRAWBERRY,1476,2.9,4280.4
2020,NOTTINGHAM,E,APPLE,1570,3,4710
2020,SHEFFIELD,B,BERRY,1588,3.2,5081.6
2020,SHEFFIELD,F,LEMON,1212,3,3636
2022,SHEFFIELD,A,ORANGE,1745,2.9,5060.5
2022,MANCHESTER,C,LEMON,1137,3,3411
2021,NEWCASTLE,B,BERRY,1778,3.1,5511.8
2022,LIVERPOOL,F,APPLE,1663,3.1,5155.3
2021,LONDON,D,APPLE,1225,3,3675
2020,LEEDS,C,GRAPE,1156,3,3468
2020,LONDON,F,GRAPE,1672,3.2,5350.4
2020,NEWCASTLE,B,APPLE,1139,3.1,3530.9
2020,LEICESTER,E,ORANGE,1162,3.1,3602.2
2022,NOTTINGHAM,D,APPLE,1518,2.9,4402.2
2021,MANCHESTER,A,STRAWBERRY,1450,2.9,4205
2022,NOTTINGHAM,B,LEMON,1497,3,4491
2022,SHEFFIELD,F,BERRY,1626,2.9,4715.4
2022,LIVERPOOL,D,ORANGE,1224,3,3672
2022,LONDON,F,BERRY,1650,3.1,5115
2020,SHEFFIELD,E,APPLE,1391,3.2,4451.2
2021,BIRMINGHAM,B,BERRY,1042,2.9,3021.8
2022,NEWCASTLE,A,ORANGE,1652,3,4956
2021,LONDON,E,APPLE,1449,3.2,4636.8
2020,LEICESTER,F,BERRY,1940,3,5820
2020,LIVERPOOL,F,BERRY,1457,2.9,4225.3
2022,LEEDS,D,APPLE,1573,3.1,4876.3
2021,LONDON,F,ORANGE,1944,2.9,5637.6
2022,LEEDS,F,APPLE,1133,3.2,3625.6
2022,BIRMINGHAM,C,BERRY,1470,2.9,4263
2021,LONDON,E,APPLE,1702,3,5106
2022,BIRMINGHAM,D,ORANGE,1137,3,3411
2022,LEICESTER,D,STRAWBERRY,1704,3.2,5452.8
2021,LIVERPOOL,B,APPLE,1656,3.2,5299.2
2022,LEEDS,A,LEMON,1564,3.2,5004.8
2022,BIRMINGHAM,C,ORANGE,1940,3,5820
2020,LEICESTER,B,LEMON,1549,3.1,4801.9
2021,LEEDS,D,BERRY,1089,3.1,3375.9
2022,LONDON,C,GRAPE,1548,3,4644
2022,NOTTINGHAM,D,GRAPE,1842,3,5526
2020,LONDON,B,LEMON,1524,3.2,4876.8
2020,LEEDS,B,BERRY,1728,3.1,5356.8
2021,BIRMINGHAM,E,BERRY,1346,3.2,4307.2
2020,BIRMINGHAM,F,STRAWBERRY,1412,3.2,4518.4
2022,LONDON,E,LEMON,1113,3,3339
2021,LEEDS,B,APPLE,1750,2.9,5075
2020,LONDON,B,BERRY,1640,3.1,5084
2022,NOTTINGHAM,E,ORANGE,1602,3.2,5126.4
2020,LEICESTER,B,BERRY,1252,3,3756
2020,MANCHESTER,C,LEMON,1420,2.9,4118
2021,SHEFFIELD,A,ORANGE,1707,3,5121
2020,NOTTINGHAM,C,APPLE,1644,3.1,5096.4
2020,NOTTINGHAM,B,BERRY,1357,2.9,3935.3
2021,LONDON,F,LEMON,1027,2.9,2978.3
2022,NEWCASTLE,A,GRAPE,1948,3,5844
2022,NOTTINGHAM,C,LEMON,1726,3.2,5523.2
2020,NOTTINGHAM,A,STRAWBERRY,1344,3.1,4166.4
2021,NOTTINGHAM,A,BERRY,1091,3,3273
2021,BIRMINGHAM,A,GRAPE,1793,3,5379
2021,LONDON,A,GRAPE,1746,3.1,5412.6
2022,NEWCASTLE,D,ORANGE,1844,2.9,5347.6
2022,LEICESTER,C,LEMON,1451,2.9,4207.9
2022,BIRMINGHAM,F,ORANGE,1023,3.2,3273.6
2022,BIRMINGHAM,B,ORANGE,1572,3.1,4873.2
2021,NEWCASTLE,C,ORANGE,1248,2.9,3619.2
2021,NOTTINGHAM,B,GRAPE,1968,3.1,6100.8
2020,SHEFFIELD,C,STRAWBERRY,1840,2.9,5336
2022,LEICESTER,E,BERRY,1029,3.2,3292.8
2022,NOTTINGHAM,B,GRAPE,1825,3.2,5840
2021,LONDON,B,STRAWBERRY,1549,3.2,4956.8
2020,NOTTINGHAM,A,ORANGE,1373,2.9,3981.7
2020,LEICESTER,C,APPLE,1579,2.9,4579.1
2022,LIVERPOOL,C,STRAWBERRY,1738,2.9,5040.2
2021,BIRMINGHAM,B,BERRY,1610,3,4830
2020,LEEDS,E,APPLE,1571,3.2,5027.2
2020,SHEFFIELD,B,APPLE,1073,3.1,3326.3
2020,LEEDS,A,STRAWBERRY,1760,2.9,5104
2021,MANCHESTER,F,BERRY,1179,2.9,3419.1
2022,LIVERPOOL,C,GRAPE,1352,3.2,4326.4
2021,NEWCASTLE,D,GRAPE,1248,2.9,3619.2
2022,NEWCASTLE,F,BERRY,1211,3,3633
2021,NOTTINGHAM,C,LEMON,1667,3.2,5334.4
2020,LEEDS,E,LEMON,1216,2.9,3526.4
2022,MANCHESTER,B,STRAWBERRY,1841,3.2,5891.2
2021,LEEDS,A,GRAPE,1392,3.1,4315.2
2021,LIVERPOOL,D,ORANGE,1782,3.1,5524.2
2020,LEEDS,D,BERRY,1003,2.9,2908.7
2020,NEWCASTLE,B,ORANGE,1233,2.9,3575.7
2021,BIRMINGHAM,E,APPLE,1589,3.2,5084.8
2020,NEWCASTLE,D,BERRY,1789,3,5367
2020,SHEFFIELD,B,BERRY,1903,3.2,6089.6
2022,LEICESTER,A,LEMON,1871,3,5613
2021,LEEDS,B,STRAWBERRY,1436,3,4308
2022,LEICESTER,C,GRAPE,1679,3,5037
2022,LIVERPOOL,E,LEMON,1029,3,3087
2021,LEEDS,B,BERRY,1043,3.2,3337.6
2020,LEEDS,C,BERRY,1093,2.9,3169.7
2022,NOTTINGHAM,D,BERRY,1577,3,4731
2021,MANCHESTER,B,STRAWBERRY,1598,3,4794
2020,LONDON,A,STRAWBERRY,1269,3.1,3933.9
2022,LIVERPOOL,F,LEMON,1261,3.2,4035.2
2020,BIRMINGHAM,D,STRAWBERRY,1074,3.1,3329.4
2021,LEICESTER,A,LEMON,1404,2.9,4071.6
2020,LEEDS,A,BERRY,1132,3.2,3622.4
2022,NEWCASTLE,A,BERRY,1908,3.1,5914.8
2022,NEWCASTLE,A,STRAWBERRY,1715,3.2,5488
2021,LIVERPOOL,B,ORANGE,1686,3,5058
2020,NEWCASTLE,D,APPLE,1658,3.1,5139.8
2022,NEWCASTLE,F,APPLE,1930,2.9,5597
2021,SHEFFIELD,B,ORANGE,1560,3.1,4836
2022,BIRMINGHAM,C,STRAWBERRY,1421,3.1,4405.1
2021,LIVERPOOL,D,GRAPE,1721,3.2,5507.2
2020,BIRMINGHAM,F,BERRY,1719,2.9,4985.1
2021,NOTTINGHAM,C,BERRY,1781,2.9,5164.9
2022,NOTTINGHAM,C,APPLE,1969,3.2,6300.8
2021,LIVERPOOL,B,ORANGE,1463,3.2,4681.6
2021,LEEDS,F,ORANGE,1949,3.1,6041.9
2020,LONDON,E,STRAWBERRY,1025,3,3075
2022,SHEFFIELD,C,STRAWBERRY,1052,3,3156
2022,NEWCASTLE,C,LEMON,1550,3.1,4805
2022,MANCHESTER,E,ORANGE,1579,3.1,4894.9
2022,NEWCASTLE,F,ORANGE,1034,2.9,2998.6
2020,NEWCASTLE,D,ORANGE,1969,3.1,6103.9
2020,LEEDS,A,APPLE,1054,3.2,3372.8
